"week","HC"
29,257.524178714704
34.14285714,313.352739914489
37,324.678534947903
39.85714286,350.218786693748
22,191.111225466853
30.42857143,285.860071734739
14.57142857,120.701434611763
41.28571429,29.9259880289664
32.42857143,296.02763253145
39,328.501719795556
41,319.637187687285
38.14285714,318.381835391685
41,329.721324473584
32.42857143,305.808876130524
39.28571429,336.851697546809
20.14285714,162.085020092495
29.42857143,279.356283156577
33.85714286,309.078420512192
32.57142857,304.151468660644
15.57142857,111.072658399497
20.57142857,163.423706314407
21.57142857,183.679972550988
33.57142857,302.955996752727
39.57142857,338.029789451949
40.85714286,334.145868830995
20.85714286,171.517161232259
33.85714286,295.542276362304
37.28571429,329.815416666599
20.85714286,179.776116356783
22.14285714,193.119304228771
31.14285714,291.795522995071
40,324.001048402122
20.85714286,180.242812048218
33.71428571,307.42771110586
38.71428571,333.654361732748
22.85714286,217.51467080998
38.71428571,325.351440891534
19.71428571,165.138928372867
21.71428571,183.824119074619
20.71428571,169.371146869451
31.71428571,298.126395746857
39.71428571,320.002666332738
17.57142857,157.713455128551
30.71428571,302.08906275787
40.42857143,357.154248536049
14.42857143,93.2649750130264
21.28571429,182.003010244765
31.42857143,267.971579854675
35.85714286,316.828985571568
28,262.99743539594
34.42857143,314.370516104758
22.42857143,207.340371165476
23.71428571,233.601141136902
23.71428571,229.003132447488
27.71428571,260.833347989183
31.42857143,298.565392308823
24,220.858531421888
32,301.306279641293
21.85714286,188.20835150279
31.42857143,286.462062519724
33.42857143,298.191470998103
36.42857143,308.873068671376
38.71428571,313.472753059587
40.28571429,326.918018990243
31.85714286,308.176319548105
34.28571429,315.909170809542
35.85714286,328.503449181473
38.14285714,330.860849786374
32.14285714,297.559957563602
35.14285714,330.811780323985
15.28571429,108.26682065155
18.14285714,152.56517888438
20.42857143,174.488947564225
25.28571429,218.925987907667
30.28571429,268.820157734314
34.28571429,296.819541709682
36.57142857,302.805950471227
38.28571429,300.558675947808
21.28571429,204.030262163531
41,323.88122566528
22.57142857,199.994698372599
25.71428571,238.275601955348
32.71428571,296.637259454991
38.71428571,327.321234633728
30,284.704380345819
35.71428571,321.282809589065
37.57142857,338.65637870253
40.14285714,331.32180020763
21.14285714,186.466260771756
32.85714286,305.508652238505
34.85714286,315.229831430066
38,336.183748788301
40.42857143,343.302077689983
22.14285714,197.088888320124
25.71428571,16.5719000744995
33.14285714,36.4284283580684
35.14285714,317.019581050575
38,32.1502534700235
19.57142857,147.521085113913
23.71428571,183.787129640701
31.85714286,281.843171752061
34,282.922041179408
20,171.842945847575
28.71428571,273.249614935019
34.71428571,306.383466370471
36.71428571,32.4282247163781
15.14285714,108.536666625595
16.57142857,125.916121656555
20.71428571,185.759662882217
31.57142857,277.569949564945
40.57142857,345.894677138986
29.14285714,273.331651559808
27.42857143,299.964577349493
15.71428571,122.433275905744
17.71428571,156.475129798186
20.42857143,167.661780440729
23.42857143,214.056680685282
24.71428571,230.51703385259
35.71428571,327.177760679116
21.28571429,189.274889855946
22.71428571,212.500499279762
33.57142857,302.9609142453
33,289.150153861235
19.57142857,13.6812504841512
31.42857143,315.430750402177
33.42857143,39.2540205296695
35.42857143,327.042175825321
31.71428571,303.958064412292
40.85714286,324.135444546167
15,2.0075042070366
17,12.2503332581203
21.42857143,161.98540483812
27.14285714,242.921720904306
30.57142857,266.6631496753
36.42857143,331.996301839321
39,333.499045346407
41,336.969125777706
42.14285714,333.55867018281
21.57142857,207.299093345782
32.42857143,322.491145885532
41.14285714,344.045872704985
21.28571429,186.556483528017
22.71428571,212.569165497188
39,30.6800874121495
21.42857143,179.623559658704
32.57142857,283.41824116011
14.85714286,109.096798580958
22,203.770720117146
31.42857143,306.113610719808
21.57142857,189.628173794364
31.28571429,302.675347985142
39.85714286,307.797106052339
20,168.237226952445
30.57142857,286.280070214042
36.57142857,330.252222100184
16.85714286,131.154124783688
26.85714286,232.474259056523
28.57142857,244.80364524954
31.71428571,285.388654409423
30.57142857,282.264825258355
33.85714286,306.853967555246
35.85714286,299.861181396005
38,311.324341835249
20.57142857,175.238632985605
30,286.839436024942
36,338.388344467195
38,337.46353709012
19.71428571,175.476851736278
28.71428571,267.688791189454
33.28571429,33.6348171187083
35.28571429,314.141918089215
38.28571429,343.036447474812
38.85714286,308.532386471091
37.42857143,325.275541043118
22.57142857,194.992135254617
27.28571429,259.621504791463
35.28571429,301.155226617854
38.28571429,312.535527655154
17.42857143,141.661876847332
26.85714286,236.36555704648
34.85714286,300.119382670769
16.14285714,115.500787993454
33.28571429,290.906983107025
35.28571429,312.972056908134
37.28571429,296.734908631279
17,129.419998008494
22.28571429,179.929551730052
26,239.131452308982
30.71428571,271.089155780421
36.14285714,307.687592786956
37.71428571,304.525441101891
40,342.695836112861
42,342.703364069699
17.28571429,132.254272758764
21.42857143,182.332282079533
30.85714286,283.951417233345
33.85714286,306.079154239357
15.14285714,129.548326764274
19,162.887398067829
25.14285714,21.4826902618642
31.71428571,274.783063774676
36,322.208882037176
24,207.969236198295
35.14285714,304.933625084679
14.28571429,76.6140158751111
31.42857143,281.414295475192
33.42857143,296.352086725202
37.42857143,294.925398079658
17.85714286,144.04459572156
21.85714286,187.704622021896
31,293.658852331722
39.85714286,341.093750268158
41.71428571,337.484379376587
32.85714286,31.0239879823235
14.28571429,102.604962431036
15.42857143,111.547379973829
18.42857143,156.281653945548
21.42857143,180.441525629999
31.71428571,28.0756041029461
34.42857143,316.47679917966
16.71428571,125.007247460451
23.57142857,198.972042463158
31.28571429,298.003918605855
34.28571429,300.395631324443
37.42857143,326.256799024953
36.85714286,318.026927181279
21,179.607310982464
29.85714286,286.742568403678
31.85714286,296.464775828008
32.85714286,302.492709256
34.85714286,323.394648051466
36.57142857,325.966534346277
38,334.702937108918
32.14285714,297.148690315844
35.14285714,321.292788746271
37.14285714,322.619813396923
39.42857143,330.539565977795
18.57142857,145.043256083764
32.71428571,300.993711320787
34.57142857,331.897436431739
36.71428571,329.872208778665
38.57142857,351.107896499495
39.71428571,339.171945461335
29.85714286,284.223927148071
31.85714286,277.925697047121
33.85714286,311.691078988781
35.85714286,326.32067577782
37.85714286,327.955018314331
35.42857143,335.779977059966
37.14285714,333.109235491295
38,341.065266233068
24.28571429,211.919808084479
34.71428571,297.992915835468
36.28571429,306.350313348768
17.85714286,145.50383460899
21,176.814779575533
33.57142857,300.590976763685
36.42857143,335.659768613303
32,298.672942774341
39.42857143,344.893358400947
26.28571429,238.08465646139
41,338.12153277694
27.28571429,242.981187615428
14.28571429,106.919167741401
29.42857143,286.479008206397
35,325.797449183762
40.28571429,334.672026027414
18.85714286,149.666777075445
22.28571429,191.385679031781
31.28571429,290.385991048274
38.42857143,333.336910879174
40.28571429,338.18876325966
31.42857143,291.832805307859
38.71428571,333.358092109579
39.85714286,336.568043466533
34.57142857,27.9906223679416
40.28571429,334.794302865547
29.57142857,280.030204768516
33,292.149821450289
16.28571429,124.767714082394
21.28571429,172.317656797905
31.85714286,287.852310187149
40,331.691323688783
22.28571429,181.206031181984
28.14285714,256.034501970041
31.28571429,276.006366740946
33.14285714,284.083066760007
34.71428571,287.124192792683
36.28571429,296.090151149937
15.71428571,107.218808388144
25.71428571,237.306345428203
16.57142857,131.217202795902
21.42857143,191.628547084424
31,279.236647470297
15.85714286,98.330308290663
19.42857143,170.125924627035
25.85714286,244.104887038658
28,253.868532331812
32.14285714,285.464555027716
36,316.400196607272
35.42857143,317.951002101183
23.14285714,193.239661045467
34.57142857,309.207709265353
39.57142857,325.873156317434
23.57142857,205.10057308496
39,338.421729339857
31.14285714,286.178807552117
20.85714286,181.462093394086
21.28571429,199.59920295923
33.42857143,309.668617586832
28.42857143,274.632876012443
30.57142857,273.534325884714
33.85714286,307.150858032504
30.85714286,303.428385681996
36.57142857,351.422960086093
21.42857143,184.868902277574
28.42857143,252.245938166895
31.42857143,291.790904118514
37.42857143,320.945471110811
40.42857143,347.83811372484
22,205.615508900208
14.42857143,91.9094321167833
21.42857143,173.798897418422
31.42857143,279.166954106179
41.28571429,339.352334631562
31,278.015461276723
38,313.511559968254
17.42857143,132.873676306352
20.85714286,175.451048713014
31,285.355943821375
37.57142857,326.430280790241
41,348.347753013649
20.57142857,186.537124486659
35.71428571,319.504410368947
28.42857143,265.691866213234
31.71428571,293.926232071407
34.71428571,302.564046410185
20.28571429,171.82619083066
29.28571429,290.928853413291
38.28571429,332.103084508312
18.42857143,143.067111586394
20.71428571,181.041658219715
29.42857143,270.452783138683
34.85714286,326.156669071799
23.71428571,211.735455698649
20.42857143,161.460171307227
22.57142857,197.430944139749
27.42857143,249.272786918128
29.42857143,264.96208587749
34,312.240356573732
39,342.71253575504
42,344.251679560564
22.28571429,201.011480107196
32.71428571,300.2888494049
41.71428571,344.664705051993
39.71428571,338.525349786687
38.42857143,25.6329764203402
21.85714286,202.92386670388
31.42857143,296.654318951367
19.85714286,164.623299088498
32,305.478460195692
35.85714286,334.043415128219
37.85714286,343.999255371114
20.14285714,169.363222914369
19.57142857,166.459597049426
22.57142857,207.518507143345
32.57142857,309.922039725996
37.57142857,319.449730502076
14.57142857,102.784399462091
21.42857143,184.845188673722
26.57142857,265.270927248049
30.42857143,288.708573055095
34.85714286,310.865367895288
29.42857143,267.722194695814
31.57142857,298.446929838003
33.71428571,293.64329744815
36.28571429,313.775873031538
38.28571429,309.987998714741
21.42857143,188.395303958129
29.42857143,283.386651012777
33.42857143,295.538999508637
38.85714286,331.90062098796
40.42857143,332.993784704479
39,331.104294389883
18.85714286,153.458479384743
24.28571429,209.604833278239
32.57142857,290.233064946206
37.57142857,335.714434477344
30.14285714,284.960484890051
33.14285714,299.596409022643
28,270.038378265761
37.28571429,332.878095076887
19.71428571,173.485583986005
27.85714286,272.644170723941
31.57142857,306.301670131783
38.42857143,337.198777010311
22.71428571,205.45936164891
28.71428571,263.829972502082
34.14285714,294.471689264348
36.57142857,332.042444078002
25.42857143,208.894407320445
28.42857143,249.931572801935
30.42857143,269.202919436104
32.71428571,280.217064921805
34.28571429,288.214105358418
36.42857143,312.060210539776
37.71428571,306.86637544172
32.42857143,292.935865175874
20.85714286,181.041366109672
23.28571429,215.438435768556
33.28571429,302.589019927707
23.85714286,208.315707717709
29.85714286,266.867419418025
35.28571429,299.726200168768
37.57142857,304.065501467075
39.57142857,331.212489865033
16.14285714,126.894000572559
22.57142857,210.318415586896
19.28571429,163.051816140564
32.71428571,304.12311422137
40.42857143,328.679292728888
27,268.263078934649
36.42857143,339.339023105402
17.14285714,149.064192578495
26.85714286,257.685040216299
30.85714286,277.938041305362
32.14285714,300.054063158756
15,123.749987919243
21.42857143,203.978952076756
29.42857143,25.0104613600209
36.71428571,336.324438688306
22.42857143,201.450021569193
30.57142857,289.529761146155
30.42857143,294.3365134976
37.42857143,340.626974199052
40.28571429,347.866692391793
18.85714286,149.59964813645
21.85714286,177.797803622193
24.28571429,229.23111824467
30.57142857,284.31106058983
35.71428571,296.213503142681
38.71428571,347.143970805757
40.42857143,358.756064156735
25,233.065081867426
30.28571429,283.257167361423
35,325.228597397409
37.14285714,322.950643608504
40.14285714,324.960810071261
33.42857143,303.656172695235
31.57142857,275.865018093852
34.71428571,291.231243588744
36.14285714,295.753565566547
21.57142857,190.212293178629
26.42857143,234.380668227745
37.42857143,312.171699056162
38,337.791043168485
36.57142857,306.437637416431
15.57142857,106.230802181687
20.71428571,168.431171131773
32.28571429,297.457369393103
35.57142857,324.579515802686
40.14285714,342.296431899853
15.71428571,118.037457297458
23.85714286,217.883583852285
29.14285714,287.480839031813
33.71428571,316.54020623265
35.57142857,311.29628717284
37.14285714,342.236765894525
14,110.315923578437
22.42857143,212.601024218567
30.14285714,295.993006954408
33.14285714,334.142885010183
37.14285714,347.641437058824
22.57142857,186.315393454893
35.57142857,311.888787311342
40.57142857,328.231808821158
38.42857143,336.457312263361
21.42857143,177.793706703573
30.57142857,25.4711385938524
32.71428571,278.608848912164
37.28571429,33.9741015051635
39.57142857,19.5481569541539
36,326.976801999163
22,199.115422185883
41,321.64800033671
29.85714286,273.294718576996
38.85714286,323.845386291619
26.71428571,239.26887480265
38.28571429,329.950087904299
33.85714286,310.886865591262
38.85714286,309.68335120299
18.28571429,147.703013511698
20.85714286,181.07079967389
28,278.752793980252
32,301.055894264836
34,303.438036903205
38,334.425087587431
39,345.01656643523
39.85714286,349.739518107848
15.85714286,119.059203940515
19.85714286,181.210073224876
23,204.869126483702
25.71428571,255.217625861772
30.28571429,280.002653929201
35,319.163426205289
26.85714286,243.855955256314
32.42857143,308.47069022594
34.42857143,296.70289090427
38.42857143,325.729682240009
23.42857143,202.320867046562
30,270.968506223889
32.28571429,31.0093637416238
16.71428571,120.096589509493
20.85714286,182.450293590346
33,282.192471074882
40.14285714,39.4948119255198
31.71428571,300.422113167481
35.28571429,313.791243820914
38,323.243377358731
40.28571429,330.233822073888
16.57142857,140.503063808655
23.14285714,221.234003904182
27.14285714,250.507354173926
31.14285714,301.466152844491
40.14285714,340.703331958741
41.85714286,345.878079099648
16.71428571,132.57506632505
32.85714286,305.727630066521
36.71428571,339.452193513085
38.71428571,347.863170460174
15.42857143,118.054418450482
16.85714286,132.051022989532
20,172.451029337288
21.57142857,198.110084690146
33,296.516680847161
37.14285714,319.220994113023
39,331.190938232598
37.85714286,330.97905731972
33.85714286,309.837547171809
37.14285714,324.908107700051
21.14285714,180.02737767701
32.14285714,303.910950022514
34.14285714,39.2414978971686
22.14285714,190.427726991338
29.71428571,267.986781220126
36.71428571,302.156124979498
31.71428571,307.626888282349
19,153.804734513564
21.85714286,183.080033310192
33,297.86029571845
39,332.813117486834
15.14285714,16.8475668882084
20.28571429,169.738451362649
38.42857143,348.257057519779
39.85714286,347.227381250168
41.42857143,43.3451399575535
16.14285714,112.742553217165
17.85714286,125.225293128732
24.57142857,227.981886464444
36.57142857,332.618584878004
38.57142857,340.602837056564
40.57142857,335.034969563921
14.28571429,122.331119165527
17.28571429,139.613592933083
31.85714286,288.087575097991
22.42857143,194.221525297522
29.28571429,288.050306972372
37.71428571,35.9263169072776
21.57142857,195.043615915696
34.14285714,321.530373215925
41.14285714,354.301558824354
42.42857143,314.859664855202
30.85714286,266.793800450769
37.85714286,343.307328290793
41.14285714,328.511915247614
20,169.914299936023
31.57142857,25.6090265302267
20.28571429,183.325005804041
30.28571429,292.711543607597
35.42857143,326.196144480395
30,283.631651880408
37.85714286,318.070214845303
40,351.455591293478
30.28571429,274.635574100735
32.85714286,294.655799769056
35.71428571,317.364672772209
36.71428571,320.908297519194
38.28571429,325.3931192639
30.28571429,273.655204719862
40.28571429,34.7679434016736
16.71428571,114.505281476658
22.85714286,196.596410508528
30.85714286,269.150787899109
33.85714286,327.797563417783
36.85714286,356.426939690976
23.14285714,201.038074134393
27.14285714,242.343168144688
37.85714286,328.75132509649
32.57142857,300.187497482571
33.42857143,306.296576504303
19.71428571,178.800820944796
27.42857143,259.17649961273
32.42857143,310.492980554438
15.57142857,105.880291090506
31.57142857,292.796564073723
35.85714286,322.216918624662
38.57142857,321.315458602328
21.14285714,198.952820334369
27.71428571,243.691955666498
37.42857143,314.350834496094
32,296.474378713021
39,326.27953528619
20.57142857,168.882563281105
28.57142857,252.48624146276
32.14285714,292.71932084092
29.57142857,258.393900234005
14.85714286,116.897707300902
15.71428571,124.262889522515
17.85714286,138.299427263234
20.71428571,170.324335311989
31.71428571,278.834955204892
33.71428571,299.09962798257
35.71428571,319.835091567537
36.71428571,340.589329495892
37.71428571,338.712480141078
38.71428571,341.376160536567
17.42857143,144.800695045963
22.28571429,189.751519048783
29.85714286,276.327141990908
31.85714286,288.494940509895
34.42857143,302.321457958451
35.85714286,334.581523153957
20.71428571,181.630862657433
30.71428571,271.776308099708
36.85714286,322.221673457444
39.71428571,344.946244073759
21.71428571,195.293503997274
31.71428571,276.94492118791
14.85714286,102.960533031813
16.71428571,146.432267828125
18,162.011360419078
20.71428571,179.828579876884
34.28571429,317.136375491215
39.28571429,328.435749596361
17.85714286,158.23716418643
23,201.530005686517
39.14285714,311.246792807619
14.85714286,139.125243381995
20.28571429,184.982291539929
24.28571429,237.23608360796
27.28571429,262.095239967304
31.28571429,310.988887156805
33,290.904456315284
17.85714286,132.789958781654
21.85714286,174.694760576285
29.85714286,262.057476872733
36.85714286,300.573025544568
40.85714286,334.048254929057
29.28571429,275.478057789559
36.28571429,327.048815609561
40.71428571,337.734468356816
20,177.384892096715
27.14285714,268.532201809354
29,276.413619117148
31,278.826756069407
33,312.486914730127
35.28571429,46.1947874699709
29.57142857,269.577860542066
40.14285714,355.470233712597
39.71428571,346.523183461032
30.85714286,293.907135581291
40.14285714,316.393654471178
18.71428571,158.453114041482
33.57142857,299.931925331807
35.57142857,310.309548074297
36.57142857,321.212722329244
30.28571429,294.657257378223
31.71428571,292.926358430779
36.71428571,307.279878559404
34.85714286,312.414763939944
22.28571429,184.693980191142
36.14285714,325.836011641525
19.14285714,152.79308254335
27.85714286,247.565410248257
29.85714286,266.94604061784
32,296.083549140045
33.28571429,299.928839711826
35.57142857,323.958335761497
37.85714286,327.477928005672
17.42857143,150.771323912752
33.28571429,304.980667789634
32.57142857,271.144589069505
34.42857143,292.911036408127
36.42857143,291.381084436359
41.14285714,305.008455787288
33,298.7770795856
40.14285714,315.775607607477
28.42857143,271.763709480446
36.42857143,317.175594119992
28.42857143,265.459440051689
31.42857143,270.382224971315
34.42857143,298.666045752469
36.42857143,307.257813826619
38.42857143,313.901139391669
22,186.334780804291
40.14285714,324.167407659547
16.42857143,118.400700636793
21.42857143,188.096105225315
37.42857143,338.522591160889
40.42857143,326.691985717116
19,167.333325437979
25.71428571,223.851515711434
33.85714286,315.516668587889
25.85714286,238.097409583453
